"Tile.Size","Prev.Size","Prev.Length","Top.Row","Browse.Time"
0.3,0.3,30,"TC",23.6669363867434
0.1,0.5,30,"TC",12.8448111738049
0.3,0.5,30,"TC",22.0615067335376
0.1,0.3,90,"TC",24.7007472912101
0.3,0.3,90,"TC",21.0849901880237
0.1,0.5,90,"TC",15.6690405371863
0.3,0.5,90,"TC",18.5760562411278
0.1,0.3,30,"TC",18.2301182169623
0.3,0.3,30,"TC",22.8579993226449
0.1,0.5,30,"TC",24.8911474586928
0.3,0.5,30,"TC",19.5412361285967
0.1,0.3,90,"TC",18.3750877910427
0.3,0.3,90,"TC",18.4299429241372
0.1,0.5,90,"TC",19.9518254280007
0.3,0.5,90,"TC",22.0940182728607
0.1,0.3,30,"TC",23.978400033525
0.3,0.3,30,"TC",17.9934532407792
0.1,0.5,30,"TC",21.6437651485057
0.3,0.5,30,"TC",19.6595802290373
0.1,0.3,90,"TC",24.0420911191737
0.3,0.3,90,"TC",20.9881151687707
0.1,0.5,90,"TC",17.1953133234177
0.3,0.5,90,"TC",14.6781973902333
0.1,0.3,30,"TC",16.8296358884876
0.3,0.3,30,"TC",22.8129117917767
0.1,0.5,30,"TC",16.3176784210664
0.3,0.5,30,"TC",18.1015307601011
0.1,0.3,90,"TC",15.3459580422592
0.3,0.3,90,"TC",17.5689969788234
0.1,0.5,90,"TC",15.2824401832378
0.3,0.5,90,"TC",18.5266071797122
0.1,0.3,30,"TC",19.5868130733618
0.3,0.3,30,"TC",24.4393539596271
0.1,0.5,30,"TC",24.2850543833918
0.3,0.5,30,"TC",22.8447557847627
0.1,0.3,90,"TC",27.6539782576989
0.3,0.3,90,"TC",16.7698994421268
0.1,0.5,90,"TC",18.6192023121629
0.3,0.5,90,"TC",15.7044184870289
0.1,0.3,30,"TC",20.128931967304
0.3,0.3,30,"TC",21.1849056815869
0.1,0.5,30,"TC",19.0883048077445
0.3,0.5,30,"TC",22.3136406668489
0.1,0.3,90,"TC",20.9112708994299
0.3,0.3,90,"TC",20.4613292096091
0.1,0.5,90,"TC",7.49002953247732
0.3,0.5,90,"TC",14.2509769937318
0.1,0.3,30,"TC",19.0725381092315
0.3,0.3,30,"TC",18.5163436902728
0.1,0.5,30,"TC",19.6402385870977
0.3,0.5,30,"TC",17.7128245773649
0.1,0.3,90,"TC",21.2784284850886
0.3,0.3,90,"TC",23.0153413373619
0.1,0.5,90,"TC",18.7385853959156
0.3,0.5,90,"TC",20.6736563436129
0.1,0.3,30,"TC",18.9441451678139
0.3,0.3,30,"TC",16.1524796766369
0.1,0.5,30,"TC",18.2000377099127
0.3,0.5,30,"TC",23.6814103852827
0.1,0.3,90,"TC",16.906890086114
0.3,0.3,90,"TC",24.2150376981562
0.1,0.5,90,"TC",16.1382202384941
0.3,0.5,90,"TC",16.3307119232739
0.1,0.3,30,"TC",15.0924129007758
0.3,0.3,30,"TC",19.3077792160886
0.1,0.5,30,"TC",18.3468358801848
0.3,0.5,30,"TC",22.5186802711056
0.1,0.3,90,"TC",19.6105311483838
0.3,0.3,90,"TC",25.4966052446327
0.1,0.5,90,"TC",15.8151642134849
0.3,0.5,90,"TC",22.4625639267058
0.1,0.3,30,"TC",20.4589030845801
0.3,0.3,30,"TC",20.4073575194001
0.1,0.5,30,"TC",23.0706381796745
0.3,0.5,30,"TC",20.1471508724946
0.1,0.3,90,"TC",19.4074145555133
0.3,0.3,90,"TC",17.7893370178681
0.1,0.5,90,"TC",12.4686751961285
0.3,0.5,90,"TC",11.4650418096837
0.1,0.3,30,"TC",21.1484992581421
0.3,0.3,30,"TC",19.6321322884088
0.1,0.5,30,"TC",25.3000995733375
0.3,0.5,30,"TC",18.5940960077927
0.1,0.3,90,"TC",20.1793028458107
0.3,0.3,90,"TC",19.8095164922022
0.1,0.5,90,"TC",19.6280875581989
0.3,0.5,90,"TC",19.5565665644273
0.1,0.3,30,"TC",24.138114338745
0.3,0.3,30,"TC",21.523405345513
0.1,0.5,30,"TC",17.1136353125187
0.3,0.5,30,"TC",21.9032974412471
0.1,0.3,90,"TC",17.500376936748
0.3,0.3,90,"TC",15.6781098886125
0.1,0.5,90,"TC",17.9112532981998
0.3,0.5,90,"TC",16.1488251941688
0.1,0.3,30,"TC",21.3131760225396
0.3,0.3,30,"TC",14.0304787207708
0.1,0.5,30,"TC",24.6515281918456
0.3,0.5,30,"TC",17.5933228238183
0.1,0.3,90,"TC",15.6352946022092
0.3,0.3,90,"TC",22.9299266437061
0.1,0.5,90,"TC",16.1443353511
0.3,0.5,90,"TC",22.1494550926746
0.1,0.3,30,"TC",26.138792515306
0.3,0.3,30,"TC",23.561207185413
0.1,0.5,30,"TC",17.7095061508521
0.3,0.5,30,"TC",16.3879251041921
0.1,0.3,90,"TC",17.1562852758656
0.3,0.3,90,"TC",22.1317942608317
0.1,0.5,90,"TC",13.9247881079442
0.3,0.5,90,"TC",14.6422134277446
0.1,0.3,30,"TC",18.6716849718141
0.3,0.3,30,"TC",20.0839930975501
0.1,0.5,30,"TC",21.9592909538975
0.3,0.5,30,"TC",19.4026804198004
0.1,0.3,90,"TC",19.8075425708325
0.3,0.3,90,"TC",18.8449982426432
0.1,0.5,90,"TC",25.56543486906
0.3,0.5,90,"TC",16.9086713955882
0.1,0.3,30,"TC",20.4849914463989
0.3,0.3,30,"TC",23.0621526006276
0.1,0.5,30,"TC",9.54182306231612
0.3,0.5,30,"TC",21.3102250200183
0.1,0.3,90,"TC",17.787686939531
0.3,0.3,90,"TC",25.1174711503827
0.1,0.5,90,"TC",15.3543414047254
0.3,0.5,90,"TC",17.4554421586378
0.1,0.3,30,"TC",17.2833829034076
0.3,0.3,30,"TC",17.3107608919678
0.1,0.5,30,"TC",20.7918992390545
0.3,0.5,30,"TC",17.0846053800918
0.1,0.3,90,"TC",20.3507830619089
0.3,0.3,90,"TC",13.9207784390137
0.1,0.5,90,"TC",15.1688380944162
0.3,0.5,90,"TC",19.8214315035738
0.1,0.3,30,"TC",18.452111725332
0.3,0.3,30,"TC",20.8164377221441
0.1,0.5,30,"TC",18.8291856844093
0.3,0.5,30,"TC",19.1456295219311
0.1,0.3,90,"TC",15.029669550135
0.3,0.3,90,"TC",17.7097749124593
0.1,0.5,90,"TC",19.7849865708311
0.3,0.5,90,"TC",13.5792793328121
0.1,0.3,30,"TC",18.8419706572398
0.3,0.3,30,"TC",19.9342021164712
0.1,0.5,30,"TC",18.7564259952885
0.3,0.5,30,"TC",20.9087484794328
0.1,0.3,90,"TC",20.5608332964978
0.3,0.3,90,"TC",20.6467047508866
0.1,0.5,90,"TC",18.0239639216434
0.3,0.5,90,"TC",18.9832490693269
0.1,0.3,30,"TC",22.6235946714496
0.3,0.3,30,"TC",17.9604786238577
0.1,0.5,30,"TC",21.6501327716537
0.3,0.5,30,"TC",23.7498108872775
0.1,0.3,90,"TC",17.385630486869
0.3,0.3,90,"TC",17.0288107872772
0.1,0.5,90,"TC",21.1879293661742
0.3,0.5,90,"TC",17.6090894059097
0.1,0.3,30,"TC",16.9612724968544
0.3,0.3,30,"TC",20.568690768931
0.1,0.5,30,"TC",19.9934229772283
0.3,0.5,30,"TC",22.7526277526835
0.1,0.3,90,"TC",24.3741017292041
0.3,0.3,90,"TC",24.8769589108627
0.1,0.5,90,"TC",8.95617297816921
0.3,0.5,90,"TC",16.1872185842946
0.1,0.3,30,"TC",16.6214865624042
0.3,0.3,30,"TC",22.7576076056554
0.1,0.5,30,"TC",17.1292064797911
0.3,0.5,30,"TC",21.6908984553947
0.1,0.3,90,"TC",19.0338218709305
0.3,0.3,90,"TC",16.0096301503476
0.1,0.5,90,"TC",12.3322625361451
0.3,0.5,90,"TC",18.3469745589579
0.1,0.3,30,"TC",19.8576418243535
0.3,0.3,30,"TC",15.8063641060596
0.1,0.5,30,"TC",15.8348581589601
0.3,0.5,30,"TC",18.6034086214944
0.1,0.3,90,"TC",17.4999579064985
0.3,0.3,90,"TC",20.5271722562482
0.1,0.5,90,"TC",15.780732278325
0.3,0.5,90,"TC",12.1329621212003
0.1,0.3,30,"TC",17.0435585589733
0.3,0.3,30,"TC",18.6366229939819
0.1,0.5,30,"TC",15.5280338559199
0.3,0.5,30,"TC",17.5514323753365
0.1,0.3,90,"TC",18.6049702480868
0.3,0.3,90,"TC",20.5763627646695
0.1,0.5,90,"TC",14.0359157437656
0.3,0.5,90,"TC",17.2613431380109
0.1,0.3,30,"TC",25.685188388956
0.3,0.3,30,"TC",17.2944032970369
0.1,0.5,30,"TC",20.9872906524985
0.3,0.5,30,"TC",20.3994713480113
0.1,0.3,90,"TC",23.0898951931665
0.3,0.3,90,"TC",22.9922143631979
0.1,0.5,90,"TC",14.0728228573109
0.3,0.5,90,"TC",15.6885725807194
0.1,0.3,30,"TC",20.5902295934514
0.3,0.3,30,"TC",20.3670675775963
0.1,0.5,30,"TC",21.4993736984827
0.3,0.5,30,"TC",22.3869055135476
0.1,0.3,90,"TC",18.6299048255089
0.3,0.3,90,"TC",19.5405123539108
0.1,0.5,90,"TC",19.2025540167949
0.3,0.5,90,"TC",17.9399910519846
0.1,0.3,30,"TC",21.2698466595283
0.3,0.3,30,"TC",24.1591463182851
0.1,0.5,30,"TC",17.5082662659679
0.3,0.5,30,"TC",18.7043084944185
0.1,0.3,90,"TC",13.5343340606097
0.3,0.3,90,"TC",20.5277953303345
0.1,0.5,90,"TC",17.4823595240669
0.3,0.5,90,"TC",17.5960187732023
0.1,0.3,30,"TC",19.4870536744487
0.3,0.3,30,"TC",21.3636713447507
0.1,0.5,30,"TC",16.5856861170125
0.3,0.5,30,"TC",12.140374957015
0.1,0.3,90,"TC",19.0899048878807
0.3,0.3,90,"TC",23.9633052389094
0.1,0.5,90,"TC",20.3120582527335
0.3,0.5,90,"TC",12.7332567915869
0.1,0.3,30,"TC",21.6927815665005
0.3,0.3,30,"TC",19.1211048732452
0.1,0.5,30,"TC",20.9288193900285
0.3,0.5,30,"TC",21.2638905405525
0.1,0.3,90,"TC",16.246817966739
0.3,0.3,90,"TC",17.588277034405
0.1,0.5,90,"TC",17.9062755246669
0.3,0.5,90,"TC",12.2210347357881
0.1,0.3,30,"TC",17.6924110083149
0.3,0.3,30,"TC",22.6848090237368
0.1,0.5,30,"TC",20.9273471937237
0.3,0.5,30,"TC",20.2621523354971
0.1,0.3,90,"TC",19.3936270717882
0.3,0.3,90,"TC",22.5324543083898
0.1,0.5,90,"TC",16.8500227533086
0.3,0.5,90,"TC",17.5579144822302
0.1,0.3,30,"TC",19.9158697326719
0.3,0.3,30,"TC",18.5466245738598
0.1,0.5,30,"TC",19.9514865352275
0.3,0.5,30,"TC",22.4298373678942
0.1,0.3,90,"TC",16.7022346183223
0.3,0.3,90,"TC",28.6600308528376
0.1,0.5,90,"TC",16.9610314350247
0.3,0.5,90,"TC",16.6986747394906
0.1,0.3,30,"TC",21.1285768784633
0.3,0.3,30,"TC",19.9200423731932
0.1,0.5,30,"TC",23.548052927141
0.3,0.5,30,"TC",21.5099870830782
0.1,0.3,90,"TC",17.7449563715261
0.3,0.3,90,"TC",26.1094672709311
0.1,0.5,90,"TC",21.3377007331445
0.3,0.5,90,"TC",14.8919042295447
0.1,0.3,30,"TC",19.3112882623031
0.3,0.3,30,"TC",24.314454916943
0.1,0.5,30,"TC",18.1104467499504
0.3,0.5,30,"TC",21.0311126733152
0.1,0.3,90,"TC",18.5611538063632
0.3,0.3,90,"TC",20.0864921302333
0.1,0.5,90,"TC",18.5359010379718
0.3,0.5,90,"TC",18.9177391101534
0.1,0.3,30,"TC",24.3878816371299
0.3,0.3,30,"TC",17.2683073066813
0.1,0.5,30,"TC",16.6982215956178
0.3,0.5,30,"TC",21.505888673688
0.1,0.3,90,"TC",21.9796488914492
0.3,0.3,90,"TC",20.2600526905826
0.1,0.5,90,"TC",20.7387319437504
0.3,0.5,90,"TC",17.4492868537693
0.1,0.3,30,"TC",16.3607043141647
0.3,0.3,30,"TC",23.7909104200721
0.1,0.5,30,"TC",17.065296065014
0.3,0.5,30,"TC",24.8142032645835
0.1,0.3,90,"TC",20.485250788114
0.3,0.3,90,"TC",19.1806888771162
0.1,0.5,90,"TC",16.238507594156
0.3,0.5,90,"TC",16.556016561495
0.1,0.3,30,"TC",16.9434667586883
0.3,0.3,30,"TC",22.7388511988388
0.1,0.5,30,"TC",13.3562547800379
0.3,0.5,30,"TC",21.7753549087896
0.1,0.3,90,"TC",11.4139332835805
0.3,0.3,90,"TC",20.4527815476108
0.1,0.5,90,"TC",14.690974570948
0.3,0.5,90,"TC",14.9315977789271
0.1,0.3,30,"TC",17.6986474522214
0.3,0.3,30,"TC",17.3065350811118
0.1,0.5,30,"TC",22.547201812863
0.3,0.5,30,"TC",22.4581697628285
0.1,0.3,90,"TC",19.6171164055503
0.3,0.3,90,"TC",22.5517200742288
0.1,0.5,90,"TC",16.885998892811
0.3,0.5,90,"TC",16.5625306253473
0.1,0.3,30,"TC",18.5305507648948
0.3,0.3,30,"TC",22.0332636539974
0.1,0.5,30,"TC",18.7758341394009
0.3,0.5,30,"TC",23.6689014722626
0.1,0.3,90,"TC",19.2089897027437
0.3,0.3,90,"TC",22.838320804496
0.1,0.5,90,"TC",17.0301893095491
0.3,0.5,90,"TC",12.6011788367094
0.1,0.3,30,"TC",21.1777721320825
0.3,0.3,30,"TC",23.1831563006824
0.1,0.5,30,"TC",18.5365282473161
0.3,0.5,30,"TC",20.8052433427656
0.1,0.3,90,"TC",14.8260692803603
0.3,0.3,90,"TC",18.2306186250367
0.1,0.5,90,"TC",18.8589540294375
0.3,0.5,90,"TC",17.9013948867314
0.1,0.3,30,"TC",20.9961747605221
0.3,0.3,30,"TC",18.9734621201533
0.1,0.5,30,"TC",20.1793932881577
0.3,0.5,30,"TC",25.3087362957244
0.1,0.3,90,"TC",16.4322101221521
0.3,0.3,90,"TC",18.3491357930201
0.1,0.5,90,"TC",19.2837269093341
0.3,0.5,90,"TC",12.6773113809164
0.1,0.3,30,"TC",24.6946836489524
0.3,0.3,30,"TC",19.8150547643799
0.1,0.5,30,"TC",18.8246828153379
0.3,0.5,30,"TC",19.9910416677983
0.1,0.3,90,"TC",15.5682550412251
0.3,0.3,90,"TC",21.1792121395911
0.1,0.5,90,"TC",15.9252006205717
0.3,0.5,90,"TC",16.9774386813732
0.1,0.3,30,"TC",20.5320404522632
0.3,0.3,30,"TC",21.1421676817103
0.1,0.5,30,"TC",18.8881301083628
0.3,0.5,30,"TC",24.8561648585671
0.1,0.3,90,"TC",15.8682873480817
0.3,0.3,90,"TC",20.8411492552747
0.1,0.5,90,"TC",17.7076742152648
0.3,0.5,90,"TC",15.9354369347752
0.1,0.3,30,"TC",16.4571019850382
0.3,0.3,30,"TC",18.903000463733
0.1,0.5,30,"TC",18.7935009383038
0.3,0.5,30,"TC",19.0269405075676
0.1,0.3,90,"TC",18.2752106334847
0.3,0.3,90,"TC",23.1276563734196
0.1,0.5,90,"TC",11.6573979907118
0.3,0.5,90,"TC",12.6181594409669
0.1,0.3,30,"TC",25.3600452954225
0.3,0.3,30,"TC",20.6943194157275
0.1,0.5,30,"TC",18.6481820673799
0.3,0.5,30,"TC",20.5560249506984
0.1,0.3,90,"TC",14.5468411458985
0.3,0.3,90,"TC",24.9596700825936
0.1,0.5,90,"TC",16.6753059001718
0.3,0.5,90,"TC",23.1378474507808
0.1,0.3,30,"TC",20.2397270702204
0.3,0.3,30,"TC",17.8401359523954
0.1,0.5,30,"TC",20.1570335173117
0.3,0.5,30,"TC",18.4968638820354
0.1,0.3,90,"TC",16.1324535635235
0.3,0.3,90,"TC",23.4982998789576
0.1,0.5,90,"TC",16.9726996840299
0.3,0.5,90,"TC",14.1535156265
0.1,0.3,30,"TC",17.9190540926994
0.3,0.3,30,"TC",19.7533202905578
0.1,0.5,30,"TC",21.4606169144127
0.3,0.5,30,"TC",19.9869662124234
0.1,0.3,90,"TC",19.127425026788
0.3,0.3,90,"TC",20.9062055848452
0.1,0.5,90,"TC",11.8062926159113
0.3,0.5,90,"TC",14.8357472447096
0.1,0.3,30,"TC",17.1362075049991
0.3,0.3,30,"TC",20.7380985160805
0.1,0.5,30,"TC",15.0844430642486
0.3,0.5,30,"TC",20.2193265153736
0.1,0.3,90,"TC",24.8764598175306
0.3,0.3,90,"TC",18.0404658369965
0.1,0.5,90,"TC",14.4219189113836
0.3,0.5,90,"TC",12.9149390324679
0.1,0.3,30,"TC",22.7324779142566
0.3,0.3,30,"TC",22.9932270370053
0.1,0.5,30,"TC",20.6851171077411
0.3,0.5,30,"TC",23.4202239910478
0.1,0.3,90,"TC",26.3658087904029
0.3,0.3,90,"TC",25.0973251682085
0.1,0.5,90,"TC",11.8052221039846
0.3,0.5,90,"TC",19.0353596067
0.1,0.3,30,"TC",18.9920786548353
0.3,0.3,30,"TC",15.9697206933384
0.1,0.5,30,"TC",17.1334638013791
0.3,0.5,30,"TC",21.6000106739205
0.1,0.3,90,"TC",21.3249460220665
0.3,0.3,90,"TC",13.3528855888899
0.1,0.5,90,"TC",14.5969714200569
0.3,0.5,90,"TC",17.7242733662881
0.1,0.3,30,"TC",20.5262287522991
0.3,0.3,30,"TC",17.2558213538029
0.1,0.5,30,"TC",17.3382372197264
0.3,0.5,30,"TC",12.4864502961359
0.1,0.3,90,"TC",19.0568445787269
0.3,0.3,90,"TC",22.0368127406202
0.1,0.5,90,"TC",16.2134143779233
0.3,0.5,90,"TC",13.0932894870823
0.1,0.3,30,"TC",26.9792967074611
0.3,0.3,30,"TC",17.8477583743017
0.1,0.5,30,"TC",27.6295899457127
0.3,0.5,30,"TC",15.5089636570268
0.1,0.3,90,"TC",18.9901622091547
0.3,0.3,90,"TC",21.824443428897
0.1,0.5,90,"TC",12.1164790211411
0.3,0.5,90,"TC",17.7519378318301
0.1,0.3,30,"TC",24.3207479907736
0.3,0.3,30,"TC",22.324132969983
0.1,0.5,30,"TC",19.9095294762413
0.3,0.5,30,"TC",20.7673742643243
0.1,0.3,90,"TC",24.4642784695423
0.3,0.3,90,"TC",17.4324571085547
0.1,0.5,90,"TC",17.2022267352069
0.3,0.5,90,"TC",17.4532680794813
0.1,0.3,30,"TC",22.9281951051261
0.3,0.3,30,"TC",15.0938819235646
0.1,0.5,30,"TC",21.0554215094464
0.3,0.5,30,"TC",16.400073281976
0.1,0.3,90,"TC",18.8668008320291
0.3,0.3,90,"TC",24.1675837088815
0.1,0.5,90,"TC",17.1650665838057
0.3,0.5,90,"TC",20.2712678499812
0.1,0.3,30,"TC",20.4923182153355
0.3,0.3,30,"TC",22.1203783376831
0.1,0.5,30,"TC",18.5119564290329
0.3,0.5,30,"TC",16.7482819974979
0.1,0.3,90,"TC",21.9374168465697
0.3,0.3,90,"TC",16.8303125611379
0.1,0.5,90,"TC",17.4752360272289
0.3,0.5,90,"TC",15.1696778954588
0.1,0.3,30,"TC",14.9949576600376
0.3,0.3,30,"TC",15.6731839327272
0.1,0.5,30,"TC",24.0967271213683
0.3,0.5,30,"TC",18.2621055698806
0.1,0.3,90,"TC",19.543951443728
0.3,0.3,90,"TC",20.2482958340764
0.1,0.5,90,"TC",21.4762525734263
0.3,0.5,90,"TC",12.9686401385441
0.1,0.3,30,"TC",18.0955547179801
0.3,0.3,30,"TC",20.2346486274381
0.1,0.5,30,"TC",24.7171460638238
0.3,0.5,30,"TC",19.1519267197531
0.1,0.3,90,"TC",19.4054731989271
0.3,0.3,90,"TC",16.8165923371151
0.1,0.5,90,"TC",22.2384374778209
0.3,0.5,90,"TC",18.1503571753396
0.1,0.3,30,"TC",19.1102889915706
0.3,0.3,30,"TC",18.8612432322037
0.1,0.5,30,"TC",23.7048572892516
0.3,0.5,30,"TC",18.8969808987004
0.1,0.3,90,"TC",16.0042062704427
0.3,0.3,90,"TC",21.4266496236241
0.1,0.5,90,"TC",18.5454018464456
0.3,0.5,90,"TC",19.4917601394402
0.1,0.3,30,"TC",13.3971124156269
0.3,0.3,30,"TC",23.592847479654
0.1,0.5,30,"TC",18.174980037422
0.3,0.5,30,"TC",20.2527154842114
0.1,0.3,90,"TC",16.8697326637734
0.3,0.3,90,"TC",25.966125063001
0.1,0.5,90,"TC",16.3823671246967
0.3,0.5,90,"TC",14.1954694732904
0.1,0.3,30,"TC",21.2594385612348
0.3,0.3,30,"TC",15.8735314516319
0.1,0.5,30,"TC",17.0644634264065
0.3,0.5,30,"TC",23.006736906713
0.1,0.3,90,"TC",23.0954248028179
0.3,0.3,90,"TC",20.9057690706253
0.1,0.5,90,"TC",15.6347157229824
0.3,0.5,90,"TC",18.9160064612068
0.1,0.3,30,"TC",18.3661602495314
0.3,0.3,30,"TC",17.9208124932283
0.1,0.5,30,"TC",20.9444176526151
0.3,0.5,30,"TC",21.13428822646
0.1,0.3,90,"TC",17.2970353544618
0.3,0.3,90,"TC",20.3059757226487
0.1,0.5,90,"TC",12.5594560122452
0.3,0.5,90,"TC",17.3406763238005
0.1,0.3,30,"TC",21.3898621930213
0.3,0.3,30,"TC",20.7591440476008
0.1,0.5,30,"TC",21.2930306071871
0.3,0.5,30,"TC",22.4272997240984
0.1,0.3,90,"TC",19.2295537272867
0.3,0.3,90,"TC",21.9553573736481
0.1,0.5,90,"TC",16.3202289852818
0.3,0.5,90,"TC",17.1944386010358
0.1,0.3,30,"TC",19.5403916630766
0.3,0.3,30,"TC",19.2137676672541
0.1,0.5,30,"TC",18.1506253237536
0.3,0.5,30,"TC",19.5832228804287
0.1,0.3,90,"TC",15.3710366586952
0.3,0.3,90,"TC",17.8249545537069
0.1,0.5,90,"TC",21.3816316283754
0.3,0.5,90,"TC",19.1760340579875
0.1,0.3,30,"TC",17.8337647749145
0.3,0.3,30,"TC",25.3170889545231
0.1,0.5,30,"TC",21.3332456712478
0.3,0.5,30,"TC",17.8887639792965
0.1,0.3,90,"TC",18.7414524275346
0.3,0.3,90,"TC",19.3168619294008
0.1,0.5,90,"TC",13.9824888649714
0.3,0.5,90,"TC",15.3588373569997
0.1,0.3,30,"TC",21.3369579339437
0.3,0.3,30,"TC",23.9442586574853
0.1,0.5,30,"TC",26.4658800186193
0.3,0.5,30,"TC",18.3287707079058
0.1,0.3,90,"TC",22.0967339474335
0.3,0.3,90,"TC",19.704782838075
0.1,0.5,90,"TC",18.9802771890569
0.3,0.5,90,"TC",18.5462131719642
0.1,0.3,30,"TC",23.734425649266
0.3,0.3,30,"TC",15.6936876369411
0.1,0.5,30,"TC",20.9335646245277
0.3,0.5,30,"TC",14.7803072059041
0.1,0.3,90,"TC",23.5679493399477
0.3,0.3,90,"TC",21.054210733394
0.1,0.5,90,"TC",23.2969166773372
0.3,0.5,90,"TC",17.9329973118554
0.1,0.3,30,"TC",19.4596244246907
0.3,0.3,30,"TC",25.2078633433971
0.1,0.5,30,"TC",18.9634898868588
0.3,0.5,30,"TC",16.0817129492392
0.1,0.3,90,"TC",18.2512081368827
0.3,0.3,90,"TC",17.1189352301725
0.1,0.5,90,"TC",15.0460001288629
0.3,0.5,90,"TC",15.1359487512111
0.1,0.3,30,"TC",22.5451290371789
0.3,0.3,30,"TC",21.3256338256783
0.1,0.5,30,"TC",12.8018923969251
0.3,0.5,30,"TC",24.4846024334882
0.1,0.3,90,"TC",16.8493852676798
0.3,0.3,90,"TC",20.6657180023942
0.1,0.5,90,"TC",16.4576487357747
0.3,0.5,90,"TC",16.6903711214946
0.1,0.3,30,"TC",17.6638174943206
0.3,0.3,30,"TC",20.6979525313357
0.1,0.5,30,"TC",22.4826705167863
0.3,0.5,30,"TC",15.1168456166002
0.1,0.3,90,"TC",18.6414472894647
0.3,0.3,90,"TC",20.3922200139975
0.1,0.5,90,"TC",20.8050544221255
0.3,0.5,90,"TC",17.7396407576651
0.1,0.3,30,"TC",19.8251982594926
0.3,0.3,30,"TC",19.2446599840105
0.1,0.5,30,"TC",17.1897436117312
0.3,0.5,30,"TC",17.2787958533488
0.1,0.3,90,"TC",14.8060837721366
0.3,0.3,90,"TC",16.8785679112393
0.1,0.5,90,"TC",12.0960099344523
0.3,0.5,90,"TC",14.516660632712
0.1,0.3,30,"TC",25.0775903157139
0.3,0.3,30,"TC",22.5206717210714
0.1,0.5,30,"TC",19.9922491651465
0.3,0.5,30,"TC",20.0335571703405
0.1,0.3,90,"TC",15.9213768843393
0.3,0.3,90,"TC",19.5545853225369
0.1,0.5,90,"TC",16.083667846013
0.3,0.5,90,"TC",17.1755207070311
0.1,0.3,30,"TC",23.532017005149
0.3,0.3,30,"TC",17.1883443282042
0.1,0.5,30,"TC",19.7041841964094
0.3,0.5,30,"TC",26.6289707857106
0.1,0.3,90,"TC",20.2668336135403
0.3,0.3,90,"TC",21.4263684845641
0.1,0.5,90,"TC",21.3912608764999
0.3,0.5,90,"TC",12.0054735920965
0.1,0.3,30,"TC",19.1299992785035
0.3,0.3,30,"TC",23.5013231535553
0.1,0.5,30,"TC",13.3550878367484
0.3,0.5,30,"TC",18.5421935511793
0.1,0.3,90,"TC",18.1733285969424
0.3,0.3,90,"TC",23.7670725960145
0.1,0.5,90,"TC",14.8229848801251
0.3,0.5,90,"TC",18.4742352698346
0.1,0.3,30,"TC",23.9234297509668
0.3,0.3,30,"TC",18.371507127572
0.1,0.5,30,"TC",21.9828501946924
0.3,0.5,30,"TC",21.0898235283077
0.1,0.3,90,"TC",16.9775615446119
0.3,0.3,90,"TC",21.1868024423841
0.1,0.5,90,"TC",15.4558380629442
0.3,0.5,90,"TC",11.3454938955982
0.1,0.3,30,"TC",21.6357343390451
0.3,0.3,30,"TC",14.6694073331344
0.1,0.5,30,"TC",15.8646367162882
0.3,0.5,30,"TC",16.0798474945725
0.1,0.3,90,"TC",15.1898652035366
0.3,0.3,90,"TC",23.399513623652
0.1,0.5,90,"TC",15.6888789212512
0.3,0.5,90,"TC",20.0128399093671
0.1,0.3,30,"TC",20.8837170644999
0.3,0.3,30,"TC",12.8460829668843
0.1,0.5,30,"TC",21.6840118410509
0.3,0.5,30,"TC",20.8370885686303
0.1,0.3,90,"TC",15.267366912962
0.3,0.3,90,"TC",28.0980382952903
0.1,0.5,90,"TC",19.9417218047356
0.3,0.5,90,"TC",12.5127725285271
0.1,0.3,30,"TC",23.666521574047
0.3,0.3,30,"TC",19.192061274289
0.1,0.5,30,"TC",23.1361221213683
0.3,0.5,30,"TC",16.3811436436688
0.1,0.3,90,"TC",17.1902248204351
0.3,0.3,90,"TC",23.7579990501015
0.1,0.5,90,"TC",16.0961015017726
0.3,0.5,90,"TC",19.1199191431331
0.1,0.3,30,"TC",23.4939978250446
0.3,0.3,30,"TC",20.6399817719597
0.1,0.5,30,"TC",21.4000065898672
0.3,0.5,30,"TC",22.4234589336542
0.1,0.3,90,"TC",18.9215964307909
0.3,0.3,90,"TC",15.2474493382926
0.1,0.5,90,"TC",13.5831103809249
0.3,0.5,90,"TC",12.9936183746152
0.1,0.3,30,"TC",19.7094536247502
0.3,0.3,30,"TC",21.1588458329013
0.1,0.5,30,"TC",16.2049976610759
0.3,0.5,30,"TC",20.6791819013941
0.1,0.3,90,"TC",24.4342413371227
0.3,0.3,90,"TC",19.8628420315123
0.1,0.5,90,"TC",13.2904769183653
0.3,0.5,90,"TC",15.6705115231725
0.1,0.3,30,"TC",16.0199066476593
0.3,0.3,30,"TC",21.7795542835875
0.1,0.5,30,"TC",19.4087323353277
0.3,0.5,30,"TC",20.0706479643149
0.1,0.3,90,"TC",25.0241112913781
0.3,0.3,90,"TC",18.9881578264894
0.1,0.5,90,"TC",9.29792041500764
0.3,0.5,90,"TC",9.43011854967911
0.1,0.3,30,"TC",15.3127704895667
0.3,0.3,30,"TC",22.9292022382546
0.1,0.5,30,"TC",15.387927206018
0.3,0.5,30,"TC",19.3705394711756
0.1,0.3,90,"TC",19.5415687951626
0.3,0.3,90,"TC",18.1441592898563
